Nombre,Direccion,Longitud,Latitud
Dr César Sosa Juárez - Clínica Campeche,"Av. Central 65, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534984,19.838108
Dr. Ah Kim Pech,"C. Montecristo 6b, Barrio de San Román, 24030 San Francisco de Campeche, Camp.",-90.550146,19.836011
Dr. Carlos E. Juárez López,"Edificio Especialidades Médicas de Campeche, Av Central 23-B Consultorio No 3, Av. Central, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.535995,19.839335
"Dr. Cesar Sosa Juarez, Ortopedista / Traumatologia / Columna","Planta Alta, Av. Central 65, Clinica Campeche Edificio C, Consultorio 6, 24050 San Francisco de Campeche, Camp.",-90.534887,19.83806
Dr. Francisco Alberto Pérez Que,"Río San Pedro 26, Villa del Río, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.517705,19.845088
Dr. Félix Padilla Lara,"Av Gobernadores 569, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.531046,19.843096
"Dr. Jimmy García Galdamez | Oftalmólogo en San Francisco de Campeche, Campeche","Av. Central 91-Loc 003, entre CALLE TRUJANO Y CALLE QUERÉTARO, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.53503,19.837642
DR. LLITERAS,"Av. Central 103, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534892,19.835923
"Dr. Manuel Alfonso Hernández Pérez, Urólogo","Av Luis Donaldo Colosio Murrieta 258, Barrio de San José, 24460 San Francisco de Campeche, Camp.",-90.538971,19.830921
Dr. Martín Arturo Ambrosio Herrera,"Av Luis Donaldo Colosio Murrieta 258-Consultorio 18, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.53904,19.831053
"Dr. Rodrigo Rosado Canto, Internista nefrólogo","Avenida Central 65, Clínica, Av. Central 65, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.535051,19.837947
Dr. Román A. Zetina Pereyra,"CALLE CIRIACO VAZQUEZ ENTRE CALLE 12 Y 14 COLONIA, Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.531208,19.845792
DRA MIRIAM VERA ACOSTA,"C. 65 #8, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.540271,19.843287
Dra. Amairany Gonzalez Rodriguez,"C. 12 300, entre C. Prolongación Abasolo y Pipila, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.548839,19.837336
DRA. ANA LAURA GARCÍA SEGURA OTORRINOLARINGOLOGÍA,"Av. Maestros Campechanos 582 Sector, Multunchac, 24095 San Francisco de Campeche, Camp.",-90.527091,19.803641
"Dra. Anaiexin Maya García, Dentista - Odontólogo","Av López Portillo 292, 24093 San Francisco de Campeche, Camp.",-90.531518,19.814387
"Dra. Blanca Fabiola Faisal Cahuich, Dentista - Odontólogo","Av. Adolfo Lopez Mateos, Av López Mateos 227-planta Alta, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.546538,19.833603
Dra. Carolina Ramos Villafuerte,"Juárez 16-Interior 4, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.533332,19.848653
"Dra. Jeanette Álvarez Mena Brito, Oftalmólogo","Av Luis Donaldo Colosio Murrieta 321-Loc 4, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.539597,19.83076
"Dra. Kathya Peralta, Médico general","C. 104 79, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.514217,19.843926
"Dracom Bebidas,Insumos Y Servicios","C. Costa Rica, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.532503,19.840149
DREA STUDIO,"C. 101 entre 104 Y 5, barrio de STA Lucia, 24020 San Francisco de Campeche, Camp.",-90.51576,19.849613
Dribella,"24096 San Francisco de Campeche, Camp.",-90.525726,19.814985
Dulce y Antojoso,"C. 4 600, Samulá, 24090 San Francisco de Campeche, Camp.",-90.543662,19.821431
Dulces Detalles,"Av Luis Donaldo Colosio Murrieta 4, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.535362,19.83023
Dársena de San Francisco,"Área Ah, 24014 San Francisco de Campeche, Camp.",-90.522976,19.855331
Eclipse,"C. 53 39, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534549,19.844278
Eco Clean,"Av. Concordia 5, Kalá II, 24085 San Francisco de Campeche, Camp.",-90.489767,19.839428
"Eco-Reciclaje de Campeche, SA de CV","Campeche China - Hool mza. 1-lote 4, Tinto, 24520 Chiná, Camp.",-90.499145,19.783146
ECO-RUPAC,"Jazmín 10b, Jardines, 24060 San Francisco de Campeche, Camp.",-90.51723,19.8311
EconÓptic,"C. 55 70A, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534641,19.842171
Ecosec plus,"Mega Soriana, Av. Central 91-Loc 4 y 5, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534787,19.837581
"Edificio ""B"" SEDUC""","Av López Portillo 42, Samulá, 24090 San Francisco de Campeche, Camp.",-90.549005,19.826497
Edificio 303,"Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539443,19.844965
Edificio Campeche,"C. 10 345, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538265,19.845447
Edificio IPIC,"C. 16 316, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533753,19.843345
"Edificio Municipal de Campeche, H. Ayuntamiento de Campeche","Calle 8 325, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539742,19.84495
EDUCEM CAMPECHE 2,"Calle 8 197, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538763,19.845308
Edushop,"C. Galilea 97, Leovigildo Gómez, 24060 San Francisco de Campeche, Camp.",-90.512916,19.819593
Efe Salón Campeche,"C. E 1, Lindavista CTM, 24096 San Francisco de Campeche, Camp.",-90.525639,19.818339
Eh! Loteria,"Av Luis Donaldo Colosio Murrieta 158, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.54297,19.832709
EKI ABARROTES SAN JOSE,"C. Galeana 96, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.539543,19.835261
El acuario de Fidel,"Av. Solidaridad Nacional 33, Fidel Velázquez, 24023 San Francisco de Campeche, Camp.",-90.493031,19.870239
EL ANGELITO,"C. 14 240, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.545799,19.837912
El Atascón Campeche,"C. 103, Mártires de Río Blanco, 24024 San Francisco de Campeche, Camp.",-90.513868,19.848432
El Bastión de Campeche,"C. 57 2A, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537532,19.845936
El Borregaso,"Perif. Pablo García y Montilla 2186, Internacional Ingeneiro Alberto Acuña Ongay, 24520 San Francisco de Campeche, Camp.",-90.500928,19.792475
El Cacito,"Av. Lázaro Cárdenas entre Montebello y Paraguay, Solidaridad Urbana, 24060 San Francisco de Campeche, Camp.",-90.524358,19.816799
El Café de Andromeda,"Manguitos 15, San Juan 1 Belén, 24050 San Francisco de Campeche, Camp.",-90.533946,19.83062
El Camarón Cansado,"Gustavo Díaz Ordaz 183, Camino Real, 24020 San Francisco de Campeche, Camp.",-90.518091,19.857631
El Capitán,"C. 12, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.541834,19.841826
El Chef Derich,"C. 51, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533969,19.845613
El Chilango,"Av Gobernadores 521, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.528864,19.843164
El Chile Gordo,"C. 12 33, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.527428,19.849032
El cielo del cafe,"a unos metros de la clínica Campeche, plaza central, Av. Central, Trujano 45-local #7, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.53566,19.838524
El Comalito,"C. Querétaro 166, De Santa Ana, 24050 San Francisco de Campeche, Camp.",-90.534221,19.836073
El costillazo !LAS COSTILLAS COMO SON!,"Av. Concordia 203, El Carmelo, 24070 San Francisco de Campeche, Camp.",-90.504565,19.83644
EL CUÑADO,"Batallón MZA 4 LTE 19, Leovigildo Gómez, 24060 San Francisco de Campeche, Camp.",-90.514939,19.823524
El Encinar,"Nuevo León 43A, Barrio de Sta Ana, 24050 De, Camp.",-90.530856,19.837732
El Fogon de la Abuela,"Gral. Martin Carrera Manzana 4 Lote 5, fraccionamiento reforma, 24088 Campche, Camp.",-90.490107,19.863215
El Gallo Truck,"Av. Heroe de Nacozari, 24062 San Francisco de Campeche, Camp.",-90.504388,19.803195
El Gran Poder,"C. Veracruz, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.521431,19.839995
El Hidalguense Productos Lácteos Lopez Portillo,"Av López Portillo Manzana 3 Lote 14, Miguel Hidalgo (Ampliación), Miguel Hidalgo, 24094 San Francisco de Campeche, Camp.",-90.536567,19.81562
EL HOGAR CAMPECHANO,"C. 55 54, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534894,19.842936
El Hornito,"C. 14 46A, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.523499,19.847884
El Jarocho,"Bravo-a 1, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.544101,19.841389
El Jarocho Carnicerías,"Av Gobernadores 487, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.527952,19.843119
EL JEFE DE JEFES Birria de Res,"Av Luis Donaldo Colosio Murrieta, La Victoria, Tomás Aznar, 24060 San Francisco de Campeche, Camp.",-90.526025,19.832932
EL KOREANO,"Calle Nicaragua # 47 A entre Queretaro y , Nuevo León BarrioSanta, 24050 San Francisco de Campeche, Camp.",-90.530666,19.836321
El Langostino,"C. 10-B No. 4, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.519235,19.856042
EL LEÑADOR BARBERSHOP,"Los Laureles 12, Foviste Belén, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.530424,19.830541
El llenete,"Los Mangos 32, Quinta Belem I y II, 24050 San Francisco de Campeche, Camp.",-90.531486,19.832925
El Malecón Campeche,"Av. Resurgimiento 137-int B, Lazareto, 24030 San Francisco de Campeche, Camp.",-90.556015,19.833214
El Mannak,"número 176, calle 108 y 110, Avenida Álvaro Obregón, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.512795,19.845478
El Mirador,"Tomas Aznar Cano, Esperanza, 24085 San Francisco de Campeche, Camp.",-90.495292,19.840716
El Niplito Campeche,"Av. José López Portillo #224 esq, C. 2-B Col, Samulá, 24000 San Francisco de Campeche, Camp.",-90.541752,19.82158
El Niplito Campeche 2,"por, Av. Circuito Constitución, C. 27 Lote 27, Peña, 24089 San Francisco de Campeche, Camp.",-90.497325,19.848703
El Niño Olvidado,"Parque del Niño Olvidado, Av López Portillo, Miguel Hidalgo, 24094 San Francisco de Campeche, Camp.",-90.536233,19.815068
El NORTEÑO,"Av López Portillo 10, Adolfo López Mateos, 24036 San Francisco de Campeche, Camp.",-90.546057,19.826199
El Ostionsito,"Gustavo Díaz Ordaz 191, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.518391,19.857564
El Pargo,"Pedro Sainz de Baranda 1, San Miguel, 24027 San Francisco de Campeche, Camp.",-90.510758,19.865225
El Pastor Suizo Campeche,"Av López Mateos 113, entre Allende y, C. Bravo, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.542067,19.836199
El Pez Conde,"Carretera Costera del Golfo, Pedro Sainz de Baranda s/n, 24014 San Francisco de Campeche, Camp.",-90.51154,19.864684
El Polvorín,"Calle Segunda Del Niño Artillero 122, Polvorín, 24060 San Francisco de Campeche, Camp.",-90.523992,19.827687
El Portón Panuchos Yucatecos,"C. Flamboyán 3, Las Flores, 24097 San Francisco de Campeche, Camp.",-90.529572,19.823829
El puentecito Materiales para la construcción,"C. 10, Barrio de San Francisco, 24020 San Francisco de Campeche, Camp.",-90.520634,19.850691
EL PUERCO RICO CARNES ASADAS,"C. Galilea entre tulipanes y belen, Leovigildo Gómez, 24060 San Francisco de Campeche, Camp.",-90.516141,19.820649
El Ranchito,"24073 San Francisco de Campeche, Camp.",-90.487721,19.799787
El rayito,"Tamaulipas 30, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.531338,19.841526
"El Rayito, Lonchería","C. 10 82, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.522736,19.850618
EL REY DE LA CECINA,"Av Casa de Justicia, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.528357,19.824594
El rey de las tostadas,"24010 Guadalupe, C. 47 31, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.530014,19.846341
El Rey De Los Pollos,"24060, C. Girasol 14, Jardines, San Francisco de Campeche, Camp.",-90.517335,19.830196
El Rincón de la María,"24000, C. 57 5, Zona Centro, San Francisco de Campeche, Camp.",-90.536868,19.845127
EL RINCÓN DEL POC CHUC,"Av Patricio Trueba de Regil 225, Las Flores, 24097 San Francisco de Campeche, Camp.",-90.530995,19.820869
El Rincón del Taco Campeche,"Av López Portillo 212-Loc 1, Sascalum, 24098 San Francisco de Campeche, Camp.",-90.538441,19.817905
El Rincón Del Tamarindo,"De La C. 21, Kanisté, 24038 San Francisco de Campeche, Camp.",-90.554249,19.81717
El Señor del Maíz Santa Ana - Elotes y Esquites,"Calle 45 Sin Número, entre Av República y Calle Veracruz, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526911,19.839285
El Sinodal Suc. Carmelo,"Leandro Domínguez 32, Sta Bárbara I y II, 24070 San Francisco de Campeche, Camp.",-90.503107,19.841302
El Spot Barbershop,"Calle 106, C. 107 12, entre 105 y 107, Barrio de Sta Lucía, 24024 San Francisco de Campeche, Camp.",-90.514523,19.848917
El Suadero,"Av Patricio Trueba de Regil 240, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.534976,19.828026
El Sábalo,"Pedro Sainz de Baranda S/N, San Miguel, 24027 San Francisco de Campeche, Camp.",-90.51134,19.864869
El Taller,"Av López Portillo 265, Las Flores, 24096 San Francisco de Campeche, Camp.",-90.526761,19.814601
El Tendedero Lavandería y Planchaduría,"Av Adolfo Ruiz Cortinez Supermanzana Cortines, Zona Centro, 24014 San Francisco de Campeche, Camp.",-90.534553,19.849149
El Trébol,"C. Guadalupe 35, Cuatro Caminos (Ampliación), Amp Cuatro Caminos, 24070 San Francisco de Campeche, Camp.",-90.513934,19.832691
El Ángel Maya,"Malecón de, Camp.",-90.539818,19.848396
ELECTROMECANICA HIDROAZUL,"Nance 38, Flor de Limón, 24069 San Francisco de Campeche, Camp.",-90.523396,19.830765
ELECTROPLOM,"Av Gobernadores 171, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.510194,19.842199
Electrónica González Campeche,"Av Adolfo Ruiz Cortinez 18-A-No. 18-A, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.535887,19.849163
Elektra,"Boulevard 49 56, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533183,19.844907
Elektra,"Av República 175, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.535238,19.840783
Elektra,"Av Hidalgo, Aviación, 24070 San Francisco de Campeche, Camp.",-90.511722,19.839936
Elektra,"Av Patricio Trueba de Regil 207, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.533938,19.825543
Elektra Motos,"Av Gobernadores 447, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.52574,19.842959
ELIJE BODEGA,"Vivah 1 Etapa, Siglo XXI, 24073 San Francisco de Campeche, Camp.",-90.488966,19.801315
Elite Lockers Centro,"Calle 8 1, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536003,19.846823
Embotelladora BEBIDAS,"Av. Heroe de Nacozari, Internacional Ingeneiro Alberto Acuña Ongay, 24079 San Francisco de Campeche, Camp.",-90.507906,19.818439
EMME SHOPP,"C. Coahuila 126 A, entre peru y paraguay, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526807,19.836102
EMPACK CAJAS DE CARTÓN,"Av López Mateos 134, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.542425,19.83621
Empanimazz,"Murallas FSTSE, 24085 San Francisco de Campeche, Camp.",-90.492921,19.83703
Empeño Fácil Baluartes,"Avenida Gobernadores, C. 49 564, Zona Centro, 24010 San Francisco de Campeche, Camp.",-90.531881,19.843313
Empeño Fácil Campeche Colosio,"Av Luis Donaldo Colosio Murrieta 56, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534514,19.830353
Empeño Fácil Gobernadores,"Av Gobernadores 413, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.524312,19.843002
En busca de closet,"Av Luis Donaldo Colosio Murrieta 54, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.544009,19.832849
"ENCHULAME LA CEJA ""SALÓN""","Calle 57 entre calles 18 y 16 No.59, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.535421,19.842052
Enchulamini,"C. 1 114, Vivah, 24087 San Francisco de Campeche, Camp.",-90.485757,19.853595
enlace natural,"24050, C. Republica del Salvador 91, Barrio de Sta Ana, San Francisco de Campeche, Camp.",-90.53459,19.836804
Enso Hostal,"C. 61 entre 14 y 16, Centro histórico, 24000 San Francisco de Campeche, Camp.",-90.537674,19.842306
Envia,"Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.518989,19.84584
Envíos América Express,"C. Coahuila 123, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.524572,19.83881
Envíos América Express S.a. De C.v.,"Calle 12 14, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.535239,19.845309
Epic Games Campeche,"Gustavo Díaz Ordaz 30, Barrio de la Ermita, 24028 San Francisco de Campeche, Camp.",-90.513235,19.861888
ESC. PRIM. FED. LEONA VICARIO,"Calle Pich, Solidaridad Urbana, 24060 San Francisco de Campeche, Camp.",-90.520084,19.819579
ESC. PRIM. URB. VENUSTIANO CARRANZA,"C. 10, Pablo García, 24080 San Francisco de Campeche, Camp.",-90.504653,19.846504
ESC. PRIMARIA URBANA LIC. CARLOS SANSORES PEREZ,"C. 104 212, Mártires de Río Blanco, 24024 San Francisco de Campeche, Camp.",-90.514094,19.850762
ESC.PRIM. PABLO GALEANA,"24087, Camarón 16, Eduardo J. Lavalle Urbina, San Francisco de Campeche, Camp.",-90.49329,19.851252
Escarlata Café & Brunch Suc Las Flores,"Av Lazaro Cardenas 43, Local 5, Sector Las Flores, Fraccionamiento Las Flores, Lomas de las Flores, 24060 San Francisco de Campeche, Camp.",-90.521779,19.811571
Escuela Ana Ma Rios,"Av República 81, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.53049,19.839937
Escuela Benito Juarez,"Tomas Aznar, Tomás Aznar, 24060 San Francisco de Campeche, Camp.",-90.521003,19.834463
ESCUELA DE CALIDAD FELIPE CARRILLO PUERTO,"Sin nombre No. 315 LB, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.519157,19.854191
Escuela Doctor Jaime Torres Bodet,"C. Mariano Rodríguez SN, Barrio de San José, 24020 San Francisco de Campeche, Camp.",-90.53666,19.83574
escuela jose vasconcelos,"C. 63 365A, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539515,19.84412
"Escuela Normal Superior del Estado de Campeche ""BRÍGIDO A. REDONDO DOMÍNGUEZ""","Av Casa de Justicia, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.527998,19.825178
Escuela Particular Bilingüe Román Piña Chan,"Calle Mariano Escobedo 2C, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.525551,19.851547
Escuela Particular Incorporada Bertha Von Glümer.,"C. 12 288, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.547958,19.837837
ESCUELA PREPARATORIA PROF RAMON BERZUNZA HERRERA,"Av. Miguel Alemán, Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.530063,19.850622
"Escuela Primaria ""Pedro Sainz De Baranda""","C. 9 168, Amp Esperanza, 24080 San Francisco de Campeche, Camp.",-90.496271,19.843239
Escuela Primaria Célestin Freinet,"Argentina Antes 43 128, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.525977,19.840516
